#    L    TT             EE             BB             TE             PP             TP             EP          
   192    0.52455E+04    0.83489E+00    0.00000E+00   -0.34638E+02    0.71605E-07    0.95594E-04   -0.78379E-06
   193    0.52687E+04    0.82668E+00    0.00000E+00   -0.33950E+02    0.71222E-07    0.95050E-04   -0.77095E-06
   194    0.52917E+04    0.81866E+00    0.00000E+00   -0.33238E+02    0.70841E-07    0.94506E-04   -0.75804E-06
   195    0.53144E+04    0.81083E+00    0.00000E+00   -0.32503E+02    0.70464E-07    0.93963E-04   -0.74506E-06
   196    0.53366E+04    0.80325E+00    0.00000E+00   -0.31743E+02    0.70090E-07    0.93420E-04   -0.73201E-06
   197    0.53585E+04    0.79594E+00    0.00000E+00   -0.30961E+02    0.69719E-07    0.92878E-04   -0.71890E-06
   198    0.53801E+04    0.78891E+00    0.00000E+00   -0.30155E+02    0.69350E-07    0.92336E-04   -0.70572E-06
   199    0.54013E+04    0.78219E+00    0.00000E+00   -0.29326E+02    0.68985E-07    0.91795E-04   -0.69248E-06
   200    0.54221E+04    0.77580E+00    0.00000E+00   -0.28474E+02    0.68623E-07    0.91255E-04   -0.67918E-06
   201    0.54426E+04    0.76980E+00    0.00000E+00   -0.27598E+02    0.68263E-07    0.90716E-04   -0.66583E-06
   202    0.54627E+04    0.76418E+00    0.00000E+00   -0.26700E+02    0.67906E-07    0.90177E-04   -0.65242E-06
   203    0.54823E+04    0.75900E+00    0.00000E+00   -0.25779E+02    0.67552E-07    0.89639E-04   -0.63896E-06
   204    0.55015E+04    0.75429E+00    0.00000E+00   -0.24836E+02    0.67201E-07    0.89102E-04   -0.62545E-06
   205    0.55203E+04    0.75007E+00    0.00000E+00   -0.23871E+02    0.66853E-07    0.88567E-04   -0.61189E-06
   206    0.55385E+04    0.74637E+00    0.00000E+00   -0.22883E+02    0.66507E-07    0.88031E-04   -0.59828E-06
   207    0.55565E+04    0.74323E+00    0.00000E+00   -0.21873E+02    0.66165E-07    0.87497E-04   -0.58462E-06
   208    0.55738E+04    0.74067E+00    0.00000E+00   -0.20841E+02    0.65824E-07    0.86964E-04   -0.57092E-06
   209    0.55907E+04    0.73872E+00    0.00000E+00   -0.19787E+02    0.65487E-07    0.86433E-04   -0.55718E-06
   210    0.56072E+04    0.73743E+00    0.00000E+00   -0.18713E+02    0.65152E-07    0.85902E-04   -0.54340E-06
   211    0.56232E+04    0.73682E+00    0.00000E+00   -0.17617E+02    0.64820E-07    0.85372E-04   -0.52958E-06
   212    0.56386E+04    0.73691E+00    0.00000E+00   -0.16500E+02    0.64491E-07    0.84843E-04   -0.51572E-06
   213    0.56537E+04    0.73775E+00    0.00000E+00   -0.15363E+02    0.64164E-07    0.84316E-04   -0.50182E-06
   214    0.56683E+04    0.73931E+00    0.00000E+00   -0.14205E+02    0.63839E-07    0.83790E-04   -0.48789E-06
   215    0.56824E+04    0.74179E+00    0.00000E+00   -0.13029E+02    0.63517E-07    0.83265E-04   -0.47393E-06
   216    0.56960E+04    0.74500E+00    0.00000E+00   -0.11831E+02    0.63198E-07    0.82742E-04   -0.45993E-06
   217    0.57093E+04    0.74909E+00    0.00000E+00   -0.10616E+02    0.62881E-07    0.82220E-04   -0.44591E-06
   218    0.57220E+04    0.75406E+00    0.00000E+00   -0.93812E+01    0.62567E-07    0.81699E-04   -0.43186E-06
   219    0.57342E+04    0.75990E+00    0.00000E+00   -0.81263E+01    0.62255E-07    0.81180E-04   -0.41778E-06
   220    0.57461E+04    0.76678E+00    0.00000E+00   -0.68554E+01    0.61945E-07    0.80662E-04   -0.40368E-06
   221    0.57574E+04    0.77462E+00    0.00000E+00   -0.55660E+01    0.61638E-07    0.80145E-04   -0.38955E-06
   222    0.57683E+04    0.78357E+00    0.00000E+00   -0.42592E+01    0.61334E-07    0.79630E-04   -0.37540E-06
   223    0.57786E+04    0.79355E+00    0.00000E+00   -0.29342E+01    0.61031E-07    0.79116E-04   -0.36123E-06
   224    0.57886E+04    0.80457E+00    0.00000E+00   -0.15943E+01    0.60731E-07    0.78604E-04   -0.34705E-06
   225    0.57980E+04    0.81679E+00    0.00000E+00   -0.23629E+00    0.60433E-07    0.78093E-04   -0.33284E-06
   226    0.58070E+04    0.83019E+00    0.00000E+00    0.11364E+01    0.60138E-07    0.77584E-04   -0.31862E-06
   227    0.58154E+04    0.84479E+00    0.00000E+00    0.25254E+01    0.59845E-07    0.77077E-04   -0.30438E-06
   228    0.58234E+04    0.86058E+00    0.00000E+00    0.39296E+01    0.59554E-07    0.76571E-04   -0.29013E-06
